# ground truth trajectory
# file: 'rgbd_dataset_freiburg1_rpy.bag'
# timestamp tx ty tz qx qy qz qw
1305031235.8431 1.2639 0.6519 1.4410 0.7179 0.6465 -0.2012 -0.1618
1305031235.8531 1.2640 0.6522 1.4396 0.7183 0.6478 -0.1988 -0.1575
1305031235.8631 1.2643 0.6523 1.4385 0.7188 0.6489 -0.1959 -0.1547
1305031235.8731 1.2649 0.6522 1.4372 0.7204 0.6488 -0.1928 -0.1510
1305031235.8831 1.2654 0.6524 1.4359 0.7211 0.6496 -0.1903 -0.1480
1305031235.8931 1.2659 0.6523 1.4347 0.7228 0.6497 -0.1865 -0.1435
1305031235.9031 1.2666 0.6525 1.4337 0.7243 0.6499 -0.1829 -0.1400
1305031235.9131 1.2668 0.6525 1.4327 0.7246 0.6502 -0.1816 -0.1385
1305031235.9235 1.2675 0.6524 1.4315 0.7259 0.6501 -0.1793 -0.1352
1305031235.9331 1.2682 0.6525 1.4306 0.7267 0.6508 -0.1763 -0.1316
1305031235.9430 1.2686 0.6525 1.4295 0.7270 0.6522 -0.1728 -0.1276
1305031235.9531 1.2692 0.6525 1.4282 0.7281 0.6522 -0.1705 -0.1246
1305031235.9631 1.2698 0.6524 1.4272 0.7290 0.6526 -0.1675 -0.1211
1305031235.9730 1.2703 0.6525 1.4265 0.7301 0.6527 -0.1645 -0.1180
1305031235.9831 1.2707 0.6525 1.4254 0.7305 0.6532 -0.1625 -0.1153
1305031235.9931 1.2710 0.6525 1.4244 0.7305 0.6538 -0.1612 -0.1136
1305031236.0030 1.2719 0.6524 1.4235 0.7318 0.6535 -0.1586 -0.1108
1305031236.0131 1.2724 0.6523 1.4226 0.7326 0.6535 -0.1564 -0.1085
1305031236.0231 1.2730 0.6524 1.4214 0.7336 0.6534 -0.1542 -0.1056
1305031236.0331 1.2736 0.6523 1.4204 0.7344 0.6536 -0.1514 -0.1024
1305031236.0430 1.2741 0.6524 1.4195 0.7353 0.6536 -0.1489 -0.0998
1305031236.0531 1.2746 0.6523 1.4183 0.7361 0.6534 -0.1472 -0.0976
1305031236.0631 1.2750 0.6524 1.4178 0.7363 0.6542 -0.1446 -0.0952
1305031236.0730 1.2758 0.6523 1.4169 0.7371 0.6536 -0.1437 -0.0939
1305031236.0831 1.2762 0.6523 1.4162 0.7374 0.6538 -0.1424 -0.0928
1305031236.0931 1.2766 0.6523 1.4154 0.7375 0.6540 -0.1413 -0.0918
1305031236.1030 1.2769 0.6523 1.4147 0.7372 0.6550 -0.1393 -0.0902
1305031236.1130 1.2775 0.6522 1.4140 0.7381 0.6544 -0.1379 -0.0895
1305031236.1231 1.2778 0.6523 1.4134 0.7383 0.6545 -0.1365 -0.0888
1305031236.1331 1.2784 0.6523 1.4129 0.7386 0.6550 -0.1343 -0.0868
1305031236.1431 1.2788 0.6524 1.4123 0.7387 0.6550 -0.1336 -0.0861
1305031236.1531 1.2790 0.6525 1.4117 0.7390 0.6549 -0.1329 -0.0852
1305031236.1631 1.2791 0.6528 1.4111 0.7390 0.6555 -0.1312 -0.0839
1305031236.1731 1.2798 0.6527 1.4104 0.7404 0.6544 -0.1296 -0.0822
1305031236.1831 1.2799 0.6528 1.4099 0.7406 0.6548 -0.1278 -0.0807
1305031236.1931 1.2805 0.6527 1.4093 0.7418 0.6536 -0.1267 -0.0804
1305031236.2030 1.2808 0.6527 1.4090 0.7421 0.6536 -0.1255 -0.0798
1305031236.2131 1.2810 0.6527 1.4087 0.7420 0.6537 -0.1248 -0.0802
1305031236.2230 1.2811 0.6528 1.4085 0.7416 0.6542 -0.1244 -0.0809
1305031236.2331 1.2813 0.6529 1.4086 0.7411 0.6547 -0.1241 -0.0820
1305031236.2430 1.2813 0.6529 1.4087 0.7407 0.6550 -0.1242 -0.0830
1305031236.2531 1.2811 0.6530 1.4089 0.7396 0.6560 -0.1244 -0.0842
1305031236.2631 1.2810 0.6530 1.4090 0.7393 0.6560 -0.1251 -0.0857
1305031236.2731 1.2813 0.6531 1.4093 0.7400 0.6551 -0.1252 -0.0870
1305031236.2832 1.2811 0.6531 1.4095 0.7398 0.6550 -0.1261 -0.0884
1305031236.2931 1.2810 0.6533 1.4098 0.7398 0.6544 -0.1274 -0.0905
1305031236.3031 1.2804 0.6534 1.4105 0.7388 0.6546 -0.1298 -0.0941
1305031236.3131 1.2803 0.6535 1.4112 0.7385 0.6544 -0.1314 -0.0958
1305031236.3231 1.2803 0.6534 1.4119 0.7388 0.6531 -0.1339 -0.0984
1305031236.3331 1.2801 0.6533 1.4125 0.7386 0.6525 -0.1362 -0.1006
1305031236.3430 1.2799 0.6533 1.4134 0.7385 0.6520 -0.1380 -0.1024
1305031236.3531 1.2795 0.6534 1.4144 0.7373 0.6526 -0.1403 -0.1045
1305031236.3631 1.2792 0.6534 1.4151 0.7367 0.6521 -0.1436 -0.1070
1305031236.3730 1.2794 0.6532 1.4162 0.7369 0.6510 -0.1457 -0.1094
1305031236.3831 1.2791 0.6533 1.4173 0.7367 0.6501 -0.1488 -0.1119
1305031236.3931 1.2789 0.6533 1.4183 0.7361 0.6499 -0.1512 -0.1140
1305031236.4030 1.2788 0.6533 1.4196 0.7361 0.6491 -0.1529 -0.1164
1305031236.4131 1.2785 0.6531 1.4207 0.7357 0.6481 -0.1562 -0.1198
1305031236.4231 1.2783 0.6532 1.4219 0.7352 0.6477 -0.1582 -0.1226
1305031236.4331 1.2781 0.6532 1.4233 0.7348 0.6468 -0.1605 -0.1259
1305031236.4430 1.2774 0.6533 1.4248 0.7334 0.6471 -0.1634 -0.1291
1305031236.4531 1.2772 0.6532 1.4260 0.7328 0.6463 -0.1664 -0.1327
1305031236.4630 1.2773 0.6531 1.4274 0.7328 0.6453 -0.1680 -0.1358
1305031236.4730 1.2771 0.6530 1.4288 0.7319 0.6452 -0.1703 -0.1381
1305031236.4830 1.2770 0.6528 1.4302 0.7312 0.6449 -0.1719 -0.1412
1305031236.4931 1.2766 0.6527 1.4316 0.7304 0.6445 -0.1744 -0.1439
1305031236.5030 1.2765 0.6525 1.4332 0.7294 0.6441 -0.1773 -0.1474
1305031236.5131 1.2762 0.6524 1.4348 0.7283 0.6437 -0.1801 -0.1508
1305031236.5231 1.2758 0.6522 1.4363 0.7270 0.6431 -0.1837 -0.1555
1305031236.5331 1.2758 0.6520 1.4380 0.7260 0.6429 -0.1860 -0.1583
1305031236.5430 1.2754 0.6518 1.4394 0.7244 0.6436 -0.1877 -0.1606
1305031236.5531 1.2756 0.6514 1.4412 0.7236 0.6432 -0.1892 -0.1642
1305031236.5631 1.2749 0.6512 1.4424 0.7217 0.6432 -0.1927 -0.1679
1305031236.5730 1.2751 0.6510 1.4444 0.7213 0.6427 -0.1936 -0.1709
1305031236.5830 1.2747 0.6506 1.4460 0.7193 0.6426 -0.1973 -0.1752
1305031236.5931 1.2744 0.6503 1.4475 0.7177 0.6420 -0.2011 -0.1797
1305031236.6031 1.2743 0.6502 1.4495 0.7166 0.6414 -0.2037 -0.1834
1305031236.6131 1.2746 0.6497 1.4515 0.7163 0.6404 -0.2050 -0.1865
1305031236.6231 1.2742 0.6494 1.4529 0.7141 0.6403 -0.2092 -0.1904
1305031236.6330 1.2743 0.6491 1.4548 0.7129 0.6399 -0.2115 -0.1937
1305031236.6430 1.2742 0.6486 1.4563 0.7120 0.6391 -0.2143 -0.1966
1305031236.6530 1.2741 0.6483 1.4581 0.7106 0.6391 -0.2167 -0.1992
1305031236.6630 1.2740 0.6477 1.4596 0.7091 0.6381 -0.2208 -0.2031
1305031236.6731 1.2738 0.6473 1.4614 0.7074 0.6382 -0.2236 -0.2058
1305031236.6830 1.2738 0.6470 1.4630 0.7059 0.6378 -0.2266 -0.2088
1305031236.6930 1.2738 0.6466 1.4649 0.7044 0.6371 -0.2299 -0.2123
1305031236.7030 1.2739 0.6463 1.4666 0.7030 0.6361 -0.2335 -0.2161
1305031236.7130 1.2741 0.6458 1.4683 0.7016 0.6357 -0.2363 -0.2187
1305031236.7230 1.2743 0.6453 1.4700 0.7006 0.6350 -0.2384 -0.2218
1305031236.7331 1.2744 0.6449 1.4716 0.6993 0.6344 -0.2412 -0.2245
1305031236.7430 1.2745 0.6443 1.4733 0.6978 0.6337 -0.2439 -0.2279
1305031236.7531 1.2747 0.6438 1.4750 0.6971 0.6327 -0.2461 -0.2308
1305031236.7631 1.2748 0.6434 1.4768 0.6952 0.6321 -0.2496 -0.2342
1305031236.7731 1.2753 0.6429 1.4786 0.6937 0.6314 -0.2521 -0.2377
1305031236.7831 1.2750 0.6422 1.4804 0.6910 0.6310 -0.2564 -0.2422
1305031236.7930 1.2750 0.6416 1.4821 0.6888 0.6307 -0.2596 -0.2456
1305031236.8030 1.2753 0.6411 1.4840 0.6871 0.6304 -0.2616 -0.2492
1305031236.8131 1.2756 0.6406 1.4858 0.6855 0.6296 -0.2641 -0.2529
1305031236.8231 1.2759 0.6399 1.4876 0.6841 0.6281 -0.2674 -0.2568
1305031236.8331 1.2760 0.6394 1.4894 0.6818 0.6285 -0.2695 -0.2596
1305031236.8431 1.2763 0.6388 1.4911 0.6810 0.6266 -0.2720 -0.2639
1305031236.8531 1.2764 0.6383 1.4931 0.6791 0.6263 -0.2741 -0.2672
1305031236.8631 1.2768 0.6376 1.4949 0.6769 0.6255 -0.2774 -0.2713
1305031236.8731 1.2771 0.6370 1.4969 0.6748 0.6246 -0.2803 -0.2756
1305031236.8830 1.2774 0.6364 1.4988 0.6729 0.6239 -0.2831 -0.2790
1305031236.8931 1.2776 0.6357 1.5007 0.6708 0.6229 -0.2863 -0.2829
1305031236.9031 1.2780 0.6350 1.5027 0.6685 0.6231 -0.2887 -0.2855
1305031236.9131 1.2783 0.6345 1.5047 0.6670 0.6218 -0.2915 -0.2890
1305031236.9231 1.2787 0.6338 1.5065 0.6651 0.6204 -0.2950 -0.2928
1305031236.9331 1.2792 0.6332 1.5085 0.6635 0.6195 -0.2977 -0.2955
1305031236.9430 1.2791 0.6325 1.5103 0.6610 0.6183 -0.3018 -0.2994
1305031236.9531 1.2794 0.6319 1.5123 0.6587 0.6166 -0.3062 -0.3037
1305031236.9631 1.2801 0.6313 1.5143 0.6576 0.6152 -0.3087 -0.3064
1305031236.9731 1.2812 0.6307 1.5165 0.6565 0.6154 -0.3093 -0.3075
1305031236.9831 1.2813 0.6299 1.5184 0.6539 0.6144 -0.3133 -0.3112
1305031236.9931 1.2820 0.6294 1.5205 0.6520 0.6137 -0.3156 -0.3142
1305031237.0030 1.2825 0.6287 1.5225 0.6493 0.6122 -0.3198 -0.3183
1305031237.0130 1.2830 0.6282 1.5246 0.6470 0.6107 -0.3229 -0.3227
1305031237.0235 1.2834 0.6276 1.5265 0.6447 0.6098 -0.3262 -0.3258
1305031237.0331 1.2834 0.6269 1.5284 0.6418 0.6081 -0.3303 -0.3306
1305031237.0430 1.2840 0.6264 1.5303 0.6401 0.6070 -0.3324 -0.3336
1305031237.0530 1.2848 0.6259 1.5323 0.6392 0.6057 -0.3340 -0.3362
1305031237.0631 1.2850 0.6254 1.5342 0.6364 0.6045 -0.3371 -0.3406
1305031237.0731 1.2857 0.6249 1.5360 0.6346 0.6031 -0.3397 -0.3438
1305031237.0830 1.2862 0.6245 1.5378 0.6325 0.6020 -0.3419 -0.3474
1305031237.0931 1.2867 0.6241 1.5396 0.6296 0.6012 -0.3448 -0.3511
1305031237.1030 1.2873 0.6234 1.5411 0.6278 0.5993 -0.3478 -0.3546
1305031237.1131 1.2882 0.6232 1.5430 0.6260 0.5976 -0.3499 -0.3586
1305031237.1231 1.2887 0.6230 1.5448 0.6238 0.5958 -0.3527 -0.3626
1305031237.1332 1.2892 0.6229 1.5466 0.6218 0.5932 -0.3558 -0.3672
1305031237.1430 1.2896 0.6228 1.5482 0.6196 0.5910 -0.3589 -0.3715
1305031237.1531 1.2904 0.6228 1.5499 0.6189 0.5903 -0.3595 -0.3732
1305031237.1630 1.2908 0.6226 1.5513 0.6171 0.5882 -0.3624 -0.3766
1305031237.1730 1.2912 0.6226 1.5529 0.6158 0.5874 -0.3636 -0.3788
1305031237.1830 1.2919 0.6225 1.5545 0.6141 0.5859 -0.3664 -0.3813
1305031237.1930 1.2926 0.6225 1.5561 0.6125 0.5839 -0.3686 -0.3849
1305031237.2030 1.2931 0.6224 1.5577 0.6105 0.5815 -0.3718 -0.3885
1305031237.2130 1.2937 0.6225 1.5592 0.6086 0.5794 -0.3745 -0.3920
1305031237.2231 1.2945 0.6224 1.5606 0.6078 0.5783 -0.3757 -0.3937
1305031237.2331 1.2946 0.6222 1.5620 0.6053 0.5764 -0.3789 -0.3974
1305031237.2430 1.2952 0.6220 1.5633 0.6042 0.5754 -0.3801 -0.3992
1305031237.2538 1.2960 0.6221 1.5646 0.6028 0.5740 -0.3815 -0.4020
1305031237.2631 1.2965 0.6219 1.5659 0.6014 0.5728 -0.3827 -0.4046
1305031237.2730 1.2969 0.6219 1.5672 0.5990 0.5710 -0.3851 -0.4084
1305031237.2830 1.2976 0.6218 1.5686 0.5976 0.5694 -0.3865 -0.4115
1305031237.2931 1.2983 0.6218 1.5698 0.5963 0.5674 -0.3874 -0.4151
1305031237.3030 1.2985 0.6216 1.5711 0.5947 0.5664 -0.3886 -0.4178
1305031237.3133 1.2991 0.6217 1.5721 0.5935 0.5641 -0.3899 -0.4213
1305031237.3230 1.2996 0.6215 1.5734 0.5921 0.5632 -0.3911 -0.4234
1305031237.3330 1.3005 0.6216 1.5746 0.5908 0.5611 -0.3922 -0.4270
1305031237.3430 1.2995 0.6213 1.5754 0.5861 0.5589 -0.3981 -0.4309
1305031237.3534 1.2998 0.6212 1.5766 0.5837 0.5559 -0.4003 -0.4359
1305031237.3631 1.3004 0.6211 1.5776 0.5825 0.5550 -0.4013 -0.4376
1305031237.3731 1.3009 0.6209 1.5787 0.5802 0.5530 -0.4038 -0.4410
1305031237.3831 1.3015 0.6208 1.5796 0.5792 0.5521 -0.4047 -0.4427
1305031237.3931 1.3017 0.6207 1.5805 0.5772 0.5503 -0.4068 -0.4456
1305031237.4031 1.3023 0.6207 1.5814 0.5765 0.5495 -0.4073 -0.4469
1305031237.4131 1.3033 0.6208 1.5821 0.5773 0.5493 -0.4063 -0.4472
1305031237.4231 1.3034 0.6207 1.5832 0.5748 0.5467 -0.4093 -0.4508
1305031237.4330 1.3039 0.6207 1.5837 0.5745 0.5455 -0.4100 -0.4520
1305031237.4430 1.3040 0.6205 1.5847 0.5718 0.5425 -0.4140 -0.4553
1305031237.4530 1.3049 0.6207 1.5855 0.5722 0.5415 -0.4136 -0.4564
1305031237.4630 1.3055 0.6207 1.5862 0.5704 0.5392 -0.4160 -0.4592
1305031237.4730 1.3058 0.6206 1.5869 0.5679 0.5373 -0.4188 -0.4619
1305031237.4830 1.3060 0.6204 1.5876 0.5657 0.5366 -0.4213 -0.4631
1305031237.4931 1.3063 0.6203 1.5881 0.5643 0.5359 -0.4230 -0.4642
1305031237.5030 1.3069 0.6203 1.5887 0.5641 0.5347 -0.4235 -0.4654
1305031237.5130 1.3073 0.6205 1.5892 0.5637 0.5338 -0.4239 -0.4665
1305031237.5237 1.3073 0.6205 1.5896 0.5624 0.5321 -0.4260 -0.4682
1305031237.5330 1.3081 0.6205 1.5901 0.5622 0.5302 -0.4267 -0.4698
1305031237.5430 1.3090 0.6206 1.5907 0.5617 0.5289 -0.4276 -0.4711
1305031237.5530 1.3095 0.6207 1.5912 0.5604 0.5277 -0.4290 -0.4727
1305031237.5630 1.3097 0.6206 1.5916 0.5586 0.5263 -0.4310 -0.4746
1305031237.5731 1.3094 0.6204 1.5920 0.5559 0.5253 -0.4340 -0.4761
1305031237.5830 1.3097 0.6204 1.5922 0.5552 0.5253 -0.4347 -0.4763
1305031237.5930 1.3100 0.6204 1.5924 0.5548 0.5250 -0.4352 -0.4766
1305031237.6031 1.3108 0.6206 1.5927 0.5555 0.5243 -0.4346 -0.4771
1305031237.6132 1.3110 0.6207 1.5930 0.5547 0.5227 -0.4360 -0.4786
1305031237.6230 1.3113 0.6207 1.5933 0.5544 0.5216 -0.4367 -0.4795
1305031237.6331 1.3115 0.6208 1.5934 0.5545 0.5213 -0.4368 -0.4795
1305031237.6430 1.3116 0.6208 1.5935 0.5545 0.5214 -0.4368 -0.4794
1305031237.6531 1.3117 0.6208 1.5936 0.5544 0.5214 -0.4368 -0.4796
1305031237.6630 1.3117 0.6209 1.5937 0.5541 0.5210 -0.4370 -0.4801
1305031237.6730 1.3113 0.6209 1.5939 0.5523 0.5198 -0.4389 -0.4817
1305031237.6831 1.3113 0.6209 1.5942 0.5517 0.5189 -0.4393 -0.4831
1305031237.6931 1.3116 0.6211 1.5943 0.5521 0.5182 -0.4388 -0.4839
1305031237.7030 1.3115 0.6212 1.5943 0.5520 0.5178 -0.4390 -0.4842
1305031237.7130 1.3110 0.6212 1.5944 0.5515 0.5181 -0.4395 -0.4840
1305031237.7231 1.3108 0.6212 1.5942 0.5523 0.5187 -0.4391 -0.4828
1305031237.7330 1.3111 0.6213 1.5940 0.5540 0.5195 -0.4377 -0.4813
1305031237.7431 1.3109 0.6213 1.5939 0.5542 0.5196 -0.4380 -0.4807
1305031237.7530 1.3108 0.6214 1.5940 0.5544 0.5193 -0.4381 -0.4807
1305031237.7631 1.3108 0.6215 1.5941 0.5543 0.5186 -0.4383 -0.4814
1305031237.7730 1.3104 0.6214 1.5943 0.5527 0.5176 -0.4399 -0.4828
1305031237.7830 1.3105 0.6215 1.5945 0.5517 0.5167 -0.4405 -0.4844
1305031237.7930 1.3110 0.6216 1.5947 0.5516 0.5163 -0.4400 -0.4853
1305031237.8030 1.3110 0.6217 1.5948 0.5508 0.5160 -0.4406 -0.4861
1305031237.8130 1.3108 0.6218 1.5948 0.5510 0.5165 -0.4404 -0.4855
1305031237.8235 1.3101 0.6217 1.5947 0.5510 0.5172 -0.4410 -0.4842
1305031237.8330 1.3101 0.6219 1.5943 0.5534 0.5182 -0.4395 -0.4818
1305031237.8430 1.3094 0.6220 1.5942 0.5546 0.5189 -0.4394 -0.4797
1305031237.8530 1.3094 0.6222 1.5942 0.5564 0.5189 -0.4386 -0.4784
1305031237.8630 1.3099 0.6225 1.5943 0.5572 0.5173 -0.4386 -0.4791
1305031237.8730 1.3101 0.6226 1.5945 0.5565 0.5155 -0.4399 -0.4807
1305031237.8830 1.3097 0.6226 1.5948 0.5539 0.5140 -0.4428 -0.4826
1305031237.8930 1.3098 0.6226 1.5949 0.5524 0.5135 -0.4442 -0.4835
1305031237.9030 1.3103 0.6227 1.5950 0.5524 0.5141 -0.4439 -0.4832
1305031237.9130 1.3101 0.6226 1.5950 0.5521 0.5154 -0.4442 -0.4819
1305031237.9230 1.3095 0.6226 1.5948 0.5523 0.5169 -0.4444 -0.4799
1305031237.9331 1.3097 0.6227 1.5945 0.5550 0.5187 -0.4423 -0.4767
1305031237.9430 1.3092 0.6228 1.5943 0.5566 0.5193 -0.4418 -0.4747
1305031237.9530 1.3088 0.6230 1.5940 0.5581 0.5200 -0.4413 -0.4726
1305031237.9630 1.3084 0.6230 1.5936 0.5594 0.5203 -0.4414 -0.4706
1305031237.9730 1.3076 0.6230 1.5933 0.5597 0.5212 -0.4419 -0.4687
1305031237.9830 1.3072 0.6229 1.5931 0.5606 0.5234 -0.4412 -0.4660
1305031237.9930 1.3068 0.6228 1.5926 0.5610 0.5255 -0.4410 -0.4633
1305031238.0030 1.3068 0.6228 1.5920 0.5632 0.5286 -0.4388 -0.4592
1305031238.0130 1.3059 0.6225 1.5915 0.5628 0.5302 -0.4397 -0.4569
1305031238.0235 1.3060 0.6225 1.5909 0.5654 0.5332 -0.4369 -0.4528
1305031238.0330 1.3052 0.6224 1.5901 0.5664 0.5352 -0.4365 -0.4496
1305031238.0430 1.3048 0.6223 1.5895 0.5687 0.5385 -0.4335 -0.4457
1305031238.0530 1.3043 0.6221 1.5885 0.5708 0.5413 -0.4312 -0.4418
1305031238.0630 1.3037 0.6220 1.5876 0.5726 0.5452 -0.4282 -0.4376
1305031238.0730 1.3025 0.6217 1.5867 0.5737 0.5484 -0.4259 -0.4344
1305031238.0830 1.3023 0.6217 1.5855 0.5771 0.5526 -0.4207 -0.4297
1305031238.0930 1.3013 0.6214 1.5845 0.5787 0.5560 -0.4175 -0.4262
1305031238.1030 1.3012 0.6215 1.5834 0.5824 0.5595 -0.4117 -0.4222
1305031238.1130 1.3011 0.6215 1.5823 0.5853 0.5633 -0.4068 -0.4179
1305031238.1231 1.3005 0.6214 1.5812 0.5871 0.5664 -0.4026 -0.4152
1305031238.1330 1.2996 0.6213 1.5801 0.5883 0.5684 -0.4002 -0.4130
1305031238.1430 1.2987 0.6211 1.5789 0.5901 0.5728 -0.3959 -0.4086
1305031238.1537 1.2980 0.6209 1.5776 0.5925 0.5769 -0.3915 -0.4035
1305031238.1630 1.2976 0.6208 1.5761 0.5968 0.5808 -0.3854 -0.3974
1305031238.1731 1.2971 0.6208 1.5746 0.5997 0.5843 -0.3811 -0.3921
1305031238.1830 1.2966 0.6206 1.5731 0.6025 0.5872 -0.3774 -0.3870
1305031238.1931 1.2960 0.6204 1.5721 0.6051 0.5904 -0.3732 -0.3820
1305031238.2030 1.2955 0.6203 1.5707 0.6069 0.5922 -0.3711 -0.3786
1305031238.2130 1.2949 0.6202 1.5694 0.6082 0.5950 -0.3685 -0.3745
1305031238.2230 1.2944 0.6199 1.5683 0.6100 0.5980 -0.3655 -0.3698
1305031238.2331 1.2936 0.6198 1.5667 0.6111 0.6006 -0.3634 -0.3657
1305031238.2430 1.2938 0.6196 1.5656 0.6145 0.6042 -0.3575 -0.3600
1305031238.2530 1.2929 0.6193 1.5641 0.6157 0.6061 -0.3555 -0.3567
1305031238.2630 1.2924 0.6194 1.5629 0.6171 0.6081 -0.3527 -0.3536
1305031238.2730 1.2925 0.6192 1.5616 0.6204 0.6116 -0.3474 -0.3468
1305031238.2830 1.2921 0.6193 1.5601 0.6227 0.6144 -0.3430 -0.3423
1305031238.2930 1.2915 0.6193 1.5585 0.6251 0.6167 -0.3388 -0.3378
1305031238.3030 1.2912 0.6192 1.5569 0.6282 0.6190 -0.3338 -0.3327
1305031238.3130 1.2909 0.6192 1.5555 0.6310 0.6219 -0.3284 -0.3274
1305031238.3234 1.2905 0.6192 1.5539 0.6333 0.6234 -0.3250 -0.3235
1305031238.3330 1.2902 0.6192 1.5526 0.6350 0.6255 -0.3213 -0.3198
1305031238.3430 1.2898 0.6191 1.5510 0.6364 0.6273 -0.3188 -0.3161
1305031238.3530 1.2892 0.6190 1.5496 0.6378 0.6298 -0.3150 -0.3122
1305031238.3630 1.2888 0.6187 1.5480 0.6396 0.6314 -0.3123 -0.3079
1305031238.3730 1.2886 0.6187 1.5463 0.6412 0.6333 -0.3089 -0.3041
1305031238.3830 1.2888 0.6187 1.5449 0.6437 0.6359 -0.3032 -0.2989
1305031238.3931 1.2883 0.6185 1.5433 0.6452 0.6381 -0.2995 -0.2946
1305031238.4030 1.2883 0.6187 1.5419 0.6473 0.6403 -0.2948 -0.2901
1305031238.4130 1.2883 0.6187 1.5404 0.6496 0.6415 -0.2908 -0.2863
1305031238.4231 1.2881 0.6187 1.5390 0.6512 0.6436 -0.2867 -0.2820
1305031238.4330 1.2879 0.6186 1.5377 0.6526 0.6444 -0.2844 -0.2794
1305031238.4430 1.2880 0.6187 1.5364 0.6542 0.6463 -0.2802 -0.2753
1305031238.4530 1.2879 0.6187 1.5351 0.6552 0.6478 -0.2775 -0.2721
1305031238.4630 1.2879 0.6187 1.5337 0.6566 0.6492 -0.2743 -0.2687
1305031238.4730 1.2881 0.6187 1.5326 0.6579 0.6510 -0.2705 -0.2648
1305031238.4830 1.2879 0.6185 1.5313 0.6585 0.6524 -0.2688 -0.2619
1305031238.4930 1.2881 0.6186 1.5302 0.6594 0.6538 -0.2659 -0.2587
1305031238.5030 1.2877 0.6185 1.5293 0.6594 0.6549 -0.2651 -0.2570
1305031238.5130 1.2877 0.6185 1.5283 0.6598 0.6556 -0.2643 -0.2550
1305031238.5231 1.2880 0.6184 1.5274 0.6607 0.6563 -0.2627 -0.2527
1305031238.5330 1.2881 0.6184 1.5265 0.6614 0.6574 -0.2608 -0.2498
1305031238.5430 1.2882 0.6184 1.5254 0.6621 0.6590 -0.2582 -0.2463
1305031238.5530 1.2882 0.6184 1.5243 0.6624 0.6600 -0.2571 -0.2441
1305031238.5630 1.2883 0.6184 1.5234 0.6629 0.6618 -0.2542 -0.2409
1305031238.5730 1.2885 0.6184 1.5223 0.6634 0.6628 -0.2528 -0.2381
1305031238.5830 1.2890 0.6184 1.5213 0.6648 0.6638 -0.2499 -0.2343
1305031238.5930 1.2890 0.6183 1.5203 0.6654 0.6646 -0.2485 -0.2319
1305031238.6030 1.2895 0.6185 1.5192 0.6667 0.6658 -0.2454 -0.2280
1305031238.6130 1.2896 0.6185 1.5182 0.6678 0.6663 -0.2433 -0.2255
1305031238.6230 1.2900 0.6185 1.5171 0.6688 0.6674 -0.2406 -0.2223
1305031238.6330 1.2902 0.6186 1.5162 0.6695 0.6682 -0.2384 -0.2202
1305031238.6430 1.2905 0.6186 1.5152 0.6704 0.6691 -0.2357 -0.2174
1305031238.6530 1.2907 0.6185 1.5142 0.6711 0.6699 -0.2334 -0.2152
1305031238.6630 1.2911 0.6185 1.5132 0.6719 0.6710 -0.2305 -0.2125
1305031238.6730 1.2913 0.6185 1.5122 0.6726 0.6720 -0.2276 -0.2101
1305031238.6833 1.2913 0.6183 1.5110 0.6733 0.6728 -0.2256 -0.2077
1305031238.6930 1.2916 0.6183 1.5100 0.6743 0.6737 -0.2225 -0.2048
1305031238.7030 1.2921 0.6184 1.5090 0.6753 0.6747 -0.2192 -0.2017
1305031238.7130 1.2922 0.6182 1.5079 0.6756 0.6758 -0.2174 -0.1988
1305031238.7230 1.2928 0.6181 1.5070 0.6772 0.6762 -0.2143 -0.1956
1305031238.7330 1.2931 0.6181 1.5062 0.6777 0.6770 -0.2124 -0.1929
1305031238.7430 1.2933 0.6181 1.5053 0.6782 0.6774 -0.2116 -0.1907
1305031238.7530 1.2938 0.6179 1.5045 0.6792 0.6778 -0.2096 -0.1881
1305031238.7630 1.2941 0.6180 1.5036 0.6797 0.6782 -0.2084 -0.1860
1305031238.7730 1.2943 0.6180 1.5029 0.6798 0.6793 -0.2069 -0.1836
1305031238.7830 1.2949 0.6179 1.5021 0.6808 0.6801 -0.2040 -0.1798
1305031238.7930 1.2952 0.6178 1.5012 0.6817 0.6803 -0.2025 -0.1778
1305031238.8030 1.2955 0.6177 1.5004 0.6822 0.6813 -0.1999 -0.1746
1305031238.8130 1.2960 0.6177 1.4994 0.6832 0.6815 -0.1977 -0.1721
1305031238.8231 1.2962 0.6176 1.4986 0.6840 0.6822 -0.1954 -0.1689
1305031238.8330 1.2967 0.6176 1.4980 0.6853 0.6824 -0.1927 -0.1661
1305031238.8430 1.2971 0.6175 1.4975 0.6861 0.6827 -0.1908 -0.1636
1305031238.8530 1.2974 0.6175 1.4970 0.6867 0.6825 -0.1901 -0.1629
1305031238.8630 1.2977 0.6174 1.4965 0.6872 0.6826 -0.1890 -0.1615
1305031238.8730 1.2981 0.6173 1.4959 0.6878 0.6829 -0.1875 -0.1594
1305031238.8830 1.2982 0.6171 1.4955 0.6881 0.6831 -0.1871 -0.1581
1305031238.8930 1.2985 0.6171 1.4951 0.6887 0.6827 -0.1867 -0.1576
1305031238.9030 1.2989 0.6171 1.4948 0.6891 0.6828 -0.1857 -0.1564
1305031238.9130 1.2993 0.6170 1.4944 0.6897 0.6830 -0.1841 -0.1546
1305031238.9230 1.2993 0.6170 1.4939 0.6896 0.6838 -0.1831 -0.1526
